anio,semana_epi,casos,n_obs_base,anios_presentes_base,cumple_piso_suficiencia,corte_inferior_base,corte_superior_base,etiqueta_riesgo,temp_max_lag1,temp_max_lag2,temp_max_media_movil4,temp_min_lag1,temp_min_lag2,temp_min_media_movil4,temp_media_lag1,temp_media_lag2,temp_media_media_movil4,humedad_relativa_media_lag1,humedad_relativa_media_lag2,humedad_relativa_media_media_movil4,punto_rocio_lag1,punto_rocio_lag2,punto_rocio_media_movil4,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_media_movil4,precipitation_hours_lag1,precipitation_hours_lag2,precipitation_hours_media_movil4
2022,6,173.0,12,4,True,111.0,159.9,alto,30.649,31.35,31.06375,19.86007142857143,20.497857142857143,20.087196428571428,24.72057142857143,25.27657142857143,24.99108928571429,59.60207142857143,61.39814285714286,59.43876785714286,15.503,16.463214285714287,15.686982142857143,0.45714285714285713,0.55,0.4303571428571428,3.5714285714285716,3.7142857142857144,3.267857142857143
2022,7,171.0,12,4,True,111.0,159.0,alto,31.290785714285715,30.649,31.219107142857144,20.215285714285713,19.86007142857143,19.99430357142857,25.170428571428573,24.72057142857143,25.00896428571429,57.214214285714284,59.60207142857143,58.90564285714286,15.290785714285715,15.503,15.530071428571429,0.5,0.45714285714285713,0.40535714285714286,2.9285714285714284,3.5714285714285716,2.7142857142857144
2022,8,218.0,12,4,True,111.0,151.8,alto,31.848928571428573,31.290785714285715,31.28467857142857,20.435714285714287,20.215285714285713,20.252232142857142,25.537785714285715,25.170428571428573,25.17633928571429,54.63257142857143,57.214214285714284,58.21175,14.836714285714285,15.290785714285715,15.523428571428573,0.39285714285714285,0.5,0.475,2.7857142857142856,2.9285714285714284,3.25
2022,9,207.0,12,4,True,122.0,159.2,alto,33.142857142857146,31.848928571428573,31.732892857142858,21.013285714285715,20.435714285714287,20.381089285714285,26.488714285714284,25.537785714285715,25.479375,54.03071428571429,54.63257142857143,56.36989285714286,15.262214285714286,14.836714285714285,15.223178571428571,0.37142857142857144,0.39285714285714285,0.4303571428571428,2.7857142857142856,2.7857142857142856,3.0178571428571423
2022,10,273.0,12,4,True,122.0,167.3,alto,32.502,33.142857142857146,32.19614285714286,21.04792857142857,21.013285714285715,20.67805357142857,26.11942857142857,26.488714285714284,25.829089285714286,51.79592857142857,54.03071428571429,54.41835714285714,14.464214285714286,15.262214285714286,14.963482142857142,0.04285714285714286,0.37142857142857144,0.3267857142857143,0.2857142857142857,2.7857142857142856,2.1964285714285716
2022,11,357.0,12,4,True,123.75,168.0,alto,31.47564285714286,32.502,32.242357142857145,21.979642857142856,21.04792857142857,21.119142857142855,26.25,26.11942857142857,26.098982142857142,63.642785714285715,51.79592857142857,56.0255,18.014214285714285,14.464214285714286,15.644339285714285,3.7285714285714286,0.04285714285714286,1.1339285714285714,22.857142857142858,0.2857142857142857,7.178571428571429
2022,12,371.0,12,4,True,161.25,186.9,alto,32.749857142857145,31.47564285714286,32.46758928571429,22.390785714285716,21.979642857142856,21.607910714285712,27.037857142857142,26.25,26.473999999999997,59.76535714285714,63.642785714285715,57.30869642857143,17.671357142857143,18.014214285714285,16.353,4.578571428571428,3.7285714285714286,2.180357142857143,19.0,22.857142857142858,11.232142857142858
2022,13,402.0,12,4,True,160.75,167.8,alto,32.85407142857143,32.749857142857145,32.39539285714286,22.3215,22.390785714285716,21.934964285714287,26.914214285714287,27.037857142857142,26.580374999999997,57.38778571428571,59.76535714285714,58.14796428571428,16.854214285714285,17.671357142857143,16.750999999999998,2.0714285714285716,4.578571428571428,2.6053571428571427,12.285714285714286,19.0,13.607142857142856
2022,14,392.0,12,4,True,154.0,167.8,alto,32.11935714285714,32.85407142857143,32.299732142857145,22.384714285714285,22.3215,22.269160714285714,26.842928571428573,26.914214285714287,26.76125,58.48985714285714,57.38778571428571,59.82144642857143,17.29807142857143,16.854214285714285,17.459464285714287,2.7214285714285715,2.0714285714285716,3.275,19.0,12.285714285714286,18.285714285714285
2022,15,432.0,12,4,True,120.5,147.8,alto,32.411071428571425,32.11935714285714,32.533589285714285,22.938785714285714,22.384714285714285,22.508946428571427,27.011214285714285,26.842928571428573,26.951553571428573,64.949,58.48985714285714,60.147999999999996,19.161214285714287,17.29807142857143,17.746214285714288,7.871428571428571,2.7214285714285715,4.310714285714286,34.07142857142857,19.0,21.089285714285715
